AÑO,DECADA,AÑO_NM,MINUTOS,HORAS,DURACION_NM,GENERO,GENERO_NUM,GENERO_NM,DIRECCION,DIRECCION_NUM,PROTAGONISTA,PROTAGONISTA_NUM,JUAN_PALOMO,PAIS,PAIS_NUM,PAIS_NM,VOTOS,POPULARIDAD,POPULARIDAD_NM,NOTA
2018,110,6.404117647058824,124,2,6.708482438701127,Drama,7,6.638080216313655,Josie Rourke,1102,Saoirse Ronan,1938,0,Reino Unido,60,6.503030303030303,5463,1,6.494793536804309,6.0
2009,100,6.470779220779221,126,2,6.708482438701127,Aventuras,2,6.480645161290322,Alejandro Amenábar,51,Rachel Weisz,1790,0,España,25,6.403389830508475,65822,2,6.897883597883598,6.5
2005,100,6.506578947368421,107,1,6.486925287356322,Drama,7,6.638080216313655,Andreas Dresen,102,Uros Milovanovic,2170,0,Serbia,65,6.2,1719,1,6.494793536804309,6.2
2006,100,6.53855421686747,115,1,6.486925287356322,Drama,7,6.638080216313655,Craig Brewer,393,Samuel L. Jackson,1929,0,Estados Unidos,26,6.506012378426171,6477,1,6.494793536804309,6.1
2004,100,6.620125786163522,99,1,6.486925287356322,Comedia,6,6.479304635761589,Edgar Wright,552,Simon Pegg,2004,0,Reino Unido,60,6.503030303030303,43962,2,6.897883597883598,6.8
2004,100,6.620125786163522,95,1,6.486925287356322,Drama,7,6.638080216313655,Niels Mueller,1574,Sean Penn,1959,0,Estados Unidos,26,6.506012378426171,5825,1,6.494793536804309,6.3
2016,110,6.420958083832336,93,1,6.486925287356322,Drama,7,6.638080216313655,Manuela Burló Moreno,1331,Karra Elejalde,1199,0,España,25,6.403389830508475,2765,1,6.494793536804309,6.1
1974,70,6.917073170731708,109,1,6.486925287356322,Drama,7,6.638080216313655,Steven Spielberg,2005,Goldie Hawn,770,0,Estados Unidos,26,6.506012378426171,2449,1,6.494793536804309,5.8
2005,100,6.506578947368421,116,1,6.486925287356322,Fantástico,8,6.429508196721312,Tim Burton,2074,Johnny Depp,1107,0,Estados Unidos,26,6.506012378426171,94656,3,7.1856,6.6
1991,90,6.6890625,129,2,6.708482438701127,Drama,7,6.638080216313655,Barbra Streisand,194,Nick Nolte,1654,0,Estados Unidos,26,6.506012378426171,26786,1,6.494793536804309,6.6
1994,90,6.673563218390805,110,1,6.486925287356322,Comedia,6,6.479304635761589,Ron Howard,1846,Michael Keaton,1556,0,Estados Unidos,26,6.506012378426171,2188,1,6.494793536804309,5.9
2011,110,6.457432432432433,104,1,6.486925287356322,Thriller,14,6.4992,Enrique Urbizu,592,José Coronado,1140,0,España,25,6.403389830508475,39681,1,6.494793536804309,6.1
2016,110,6.420958083832336,93,1,6.486925287356322,Drama,7,6.638080216313655,Rob Burnett,1789,Paul Rudd,1733,0,Estados Unidos,26,6.506012378426171,5890,1,6.494793536804309,6.4
2003,100,6.609259259259259,106,1,6.486925287356322,Drama,7,6.638080216313655,Icíar Bollaín,826,Laia Marull,1280,0,España,25,6.403389830508475,42619,2,6.897883597883598,7.4
1999,90,6.656880733944955,100,1,6.486925287356322,Thriller,14,6.4992,Brian Helgeland,268,Mel Gibson,1525,0,Estados Unidos,26,6.506012378426171,12831,1,6.494793536804309,6.1
2004,100,6.620125786163522,104,1,6.486925287356322,Drama,7,6.638080216313655,Mike Nichols,1504,Julia Roberts,1166,0,Estados Unidos,26,6.506012378426171,47479,2,6.897883597883598,6.7
2010,110,6.513669064748202,113,1,6.486925287356322,Drama,7,6.638080216313655,Danis Tanovic,438,Miki Manojlovic,1588,0,Bosnia y Herzegovina,8,7.075,1241,1,6.494793536804309,6.7
1985,80,6.724,102,1,6.486925287356322,Terror,13,6.301785714285715,George A. Romero,701,Lori Cardille,1358,0,Estados Unidos,26,6.506012378426171,6836,1,6.494793536804309,6.5
1985,80,6.724,138,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,Terry Gilliam,2053,Jonathan Pryce,1117,0,Reino Unido,60,6.503030303030303,34871,1,6.494793536804309,7.3
2020,120,6.343877551020409,114,1,6.486925287356322,Thriller,14,6.4992,Ariel Winograd,169,Guillermo Francella,793,0,Argentina,5,6.716842105263158,3643,1,6.494793536804309,6.7
2013,110,6.417575757575758,90,1,6.486925287356322,Animación,1,6.707727272727273,Kirk DeMicco,1203, ,0,0,Estados Unidos,26,6.506012378426171,21378,1,6.494793536804309,6.3
2010,110,6.513669064748202,113,1,6.486925287356322,Fantástico,8,6.429508196721312,Apichatpong Weerasethakul,163,Thanapat Saisaymar,2097,0,Tailandia,71,6.3100000000000005,4315,1,6.494793536804309,6.0
2006,100,6.53855421686747,105,1,6.486925287356322,Comedia,6,6.479304635761589,Park Chan-wook,1626,Lim Soo-jung,1339,0,Corea del Sur,19,6.7043478260869565,7581,1,6.494793536804309,6.6
2016,110,6.420958083832336,119,1,6.486925287356322,Drama,7,6.638080216313655,Nate Parker,1542,Dennis Quaid,522,0,Estados Unidos,26,6.506012378426171,2521,1,6.494793536804309,6.2
2014,110,6.441530054644809,95,1,6.486925287356322,Drama,7,6.638080216313655,Laurent Cantet,1237,Isabel Santos,907,0,Francia,29,6.605418719211823,1123,1,6.494793536804309,6.5
2013,110,6.417575757575758,117,1,6.486925287356322,Drama,7,6.638080216313655,Lars von Trier,1230,Charlotte Gainsbourg,367,0,Dinamarca,21,6.777777777777778,23172,1,6.494793536804309,6.7
2021,120,6.423846153846154,90,1,6.486925287356322,Animación,1,6.707727272727273,Patrick Imbert,1637, ,0,0,Francia,29,6.605418719211823,2863,1,6.494793536804309,7.2
2000,100,6.689215686274509,120,2,6.708482438701127,Thriller,14,6.4992,Marcelo Piñeyro,1342,Eduardo Noriega,570,0,Argentina,5,6.716842105263158,3507,1,6.494793536804309,6.0
2022,120,6.454545454545454,106,1,6.486925287356322,Drama,7,6.638080216313655,Àlex Murrull,2207,Álvaro Cervantes,2292,0,España,25,6.403389830508475,5326,1,6.494793536804309,6.5
2006,100,6.53855421686747,115,1,6.486925287356322,Ciencia ficción,4,6.490526315789474,Richard Donner,1767,Christopher Reeve,404,0,Reino Unido,60,6.503030303030303,2750,1,6.494793536804309,6.5
2014,110,6.441530054644809,100,1,6.486925287356322,Aventuras,2,6.480645161290322,Naji Abu Nowar,1535,Jacir Eid,923,0,Jordania,43,6.6,1210,1,6.494793536804309,6.6
2016,110,6.420958083832336,96,1,6.486925287356322,Comedia,6,6.479304635761589,Ricky Gervais,1784,Ricky Gervais,1839,1,Reino Unido,60,6.503030303030303,1103,1,6.494793536804309,5.8
1979,70,6.892857142857143,112,1,6.486925287356322,Drama,7,6.638080216313655,Krzysztof Kieślowski,1215,Jerzy Stuhr,1040,0,Polonia,58,6.8,1184,1,6.494793536804309,7.3
2004,100,6.620125786163522,100,1,6.486925287356322,Thriller,14,6.4992,Nicolas Winding Refn,1568,Mads Mikkelsen,1402,0,Dinamarca,21,6.777777777777778,1865,1,6.494793536804309,6.7
2001,100,6.604464285714286,104,1,6.486925287356322,Intriga,10,6.5185,Alejandro Amenábar,51,Nicole Kidman,1659,0,España,25,6.403389830508475,149656,4,7.670212765957447,7.5
2018,110,6.404117647058824,121,2,6.708482438701127,Drama,7,6.638080216313655,Yorgos Lanthimos,2189,Olivia Colman,1690,0,Reino Unido,60,6.503030303030303,25723,1,6.494793536804309,7.1
2009,100,6.470779220779221,163,2,6.708482438701127,Fantástico,8,6.429508196721312,Zack Snyder,2202,Jackie Earle Haley,934,0,Estados Unidos,26,6.506012378426171,77914,2,6.897883597883598,6.8
2002,100,6.618110236220472,104,1,6.486925287356322,Drama,7,6.638080216313655,Imanol Uribe,833,Clara Lago,415,0,España,25,6.403389830508475,7369,1,6.494793536804309,6.4
2016,110,6.420958083832336,125,2,6.708482438701127,Drama,7,6.638080216313655,Asghar Farhadi,179,Shahab Hosseini,1973,0,Irán,38,7.1866666666666665,8287,1,6.494793536804309,7.1
2003,100,6.609259259259259,110,1,6.486925287356322,Acción,0,6.38955223880597,Quentin Tarantino,1731,Uma Thurman,2168,0,Estados Unidos,26,6.506012378426171,185525,5,8.083333333333334,7.6
1974,70,6.917073170731708,98,1,6.486925287356322,Terror,13,6.301785714285715,Bob Clark,246,Michael Elphick,1551,0,Dinamarca,21,6.777777777777778,2084,1,6.494793536804309,6.2
2014,110,6.441530054644809,103,1,6.486925287356322,Comedia,6,6.479304635761589,Theodore Melfi,2061,Bill Murray,251,0,Estados Unidos,26,6.506012378426171,10223,1,6.494793536804309,6.5
2005,100,6.506578947368421,105,1,6.486925287356322,Comedia,6,6.479304635761589,Cécile Telerman,402,Mathilde Seigner,1496,0,Francia,29,6.605418719211823,1290,1,6.494793536804309,5.8
2003,100,6.609259259259259,130,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,Lilly Wachowski,1273,Keanu Reeves,1212,0,Estados Unidos,26,6.506012378426171,115273,3,7.1856,6.0
2014,110,6.441530054644809,103,1,6.486925287356322,Comedia,6,6.479304635761589,Marjane Satrapi,1365,Ryan Reynolds,1905,0,Estados Unidos,26,6.506012378426171,5017,1,6.494793536804309,5.8
1993,90,6.778947368421053,97,1,6.486925287356322,Comedia,6,6.479304635761589,Joe Dante,991,John Goodman,1091,0,Estados Unidos,26,6.506012378426171,1834,1,6.494793536804309,6.0
2017,110,6.397093023255814,116,1,6.486925287356322,Acción,0,6.38955223880597,Jean-Stéphane Sauvaire,941,Joe Cole,1068,0,Reino Unido,60,6.503030303030303,1156,1,6.494793536804309,6.6
2014,110,6.441530054644809,101,1,6.486925287356322,Drama,7,6.638080216313655,Richard Glatzer,1770,Julianne Moore,1168,0,Estados Unidos,26,6.506012378426171,13190,1,6.494793536804309,6.8
1993,90,6.778947368421053,133,2,6.708482438701127,Romance,12,6.470815450643777,Martin Scorsese,1389,Michelle Pfeiffer,1575,0,Estados Unidos,26,6.506012378426171,16369,1,6.494793536804309,7.0
2022,120,6.454545454545454,105,1,6.486925287356322,Acción,0,6.38955223880597,Tom Gormican,2091,Nicolas Cage,1657,0,Estados Unidos,26,6.506012378426171,4558,1,6.494793536804309,5.9
2011,110,6.457432432432433,131,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,Matthew Vaughn,1417,James McAvoy,958,0,Estados Unidos,26,6.506012378426171,63722,2,6.897883597883598,6.8
2020,120,6.343877551020409,97,1,6.486925287356322,Drama,7,6.638080216313655,Evan Morgan,615,Adam Brody,13,0,Canadá,15,6.518987341772152,1122,1,6.494793536804309,6.1
1985,80,6.724,147,2,6.708482438701127,Drama,7,6.638080216313655,Steven Spielberg,2005,Danny Glover,485,0,Estados Unidos,26,6.506012378426171,22765,1,6.494793536804309,7.4
2017,110,6.397093023255814,98,1,6.486925287356322,Drama,7,6.638080216313655,Luis Oliveros,1305,Marc Clotet,1419,0,España,25,6.403389830508475,1913,1,6.494793536804309,5.8
2009,100,6.470779220779221,105,1,6.486925287356322,Drama,7,6.638080216313655,Lee Daniels,1244,Gabourey Sidibe,722,0,Estados Unidos,26,6.506012378426171,31786,1,6.494793536804309,6.7
2013,110,6.417575757575758,91,1,6.486925287356322,Intriga,10,6.5185,Denis Villeneuve,498,Jake Gyllenhaal,943,0,Canadá,15,6.518987341772152,26380,1,6.494793536804309,6.5
2005,100,6.506578947368421,133,2,6.708482438701127,Aventuras,2,6.480645161290322,Terrence Malick,2051,Colin Farrell,426,0,Estados Unidos,26,6.506012378426171,15067,1,6.494793536804309,6.0
1981,80,6.720754716981132,92,1,6.486925287356322,Acción,0,6.38955223880597,George Miller,708,Mel Gibson,1525,0,Australia,6,6.428846153846154,22874,1,6.494793536804309,6.7
2003,100,6.609259259259259,125,2,6.708482438701127,Drama,7,6.638080216313655,Alejandro González Iñárritu,52,Sean Penn,1959,0,Estados Unidos,26,6.506012378426171,85931,3,7.1856,7.6
2009,100,6.470779220779221,109,1,6.486925287356322,Comedia,6,6.479304635761589,Jason Reitman,915,George Clooney,746,0,Estados Unidos,26,6.506012378426171,51881,2,6.897883597883598,6.5
1973,70,6.911904761904762,102,1,6.486925287356322,Musical,11,6.579245283018868,Norman Jewison,1585,Ted Neeley,2083,0,Estados Unidos,26,6.506012378426171,8697,1,6.494793536804309,6.9
1990,90,6.667796610169491,120,2,6.708482438701127,Fantástico,8,6.429508196721312,Akira Kurosawa,30,Martin Scorsese,1479,0,Japón,42,6.77808988764045,6371,1,6.494793536804309,7.5
2019,110,6.450292397660819,108,1,6.486925287356322,Comedia,6,6.479304635761589,Taika Waititi,2027,Roman Griffin Davis,1879,0,Nueva Zelanda,52,6.789473684210527,33552,1,6.494793536804309,7.2
1986,80,6.752727272727272,104,1,6.486925287356322,Drama,7,6.638080216313655,Eliseo Subiela,573,Hugo Soto,871,0,Argentina,5,6.716842105263158,4257,1,6.494793536804309,7.4
2008,100,6.485135135135135,106,1,6.486925287356322,Thriller,14,6.4992,Carlos Moreno,299,Marlon Moreno,1469,0,Colombia,18,6.680000000000001,1608,1,6.494793536804309,6.5
2022,120,6.454545454545454,117,1,6.486925287356322,Thriller,14,6.4992,Thomas M. Wright,2070,Joel Edgerton,1073,0,Australia,6,6.428846153846154,4050,1,6.494793536804309,6.2
2004,100,6.620125786163522,100,1,6.486925287356322,Drama,7,6.638080216313655,Damien O'Donnell,413,James McAvoy,958,0,Reino Unido,60,6.503030303030303,1618,1,6.494793536804309,7.2
2000,100,6.689215686274509,117,1,6.486925287356322,Thriller,14,6.4992,Dóminik Moll,549,Laurent Lucas,1297,0,Francia,29,6.605418719211823,2933,1,6.494793536804309,6.6
2019,110,6.450292397660819,92,1,6.486925287356322,Drama,7,6.638080216313655,Lucía Alemany,1298,Carmen Arrufat,334,0,España,25,6.403389830508475,2814,1,6.494793536804309,6.5
2015,110,6.403048780487804,104,1,6.486925287356322,Aventuras,2,6.480645161290322,Isabel Coixet,840,Juliette Binoche,1172,0,España,25,6.403389830508475,4414,1,6.494793536804309,6.1
1988,80,6.66,105,1,6.486925287356322,Drama,7,6.638080216313655,Mou Tun-Fei,1523,Wang Gang,2218,0,China,17,6.806976744186046,1108,1,6.494793536804309,5.8
2018,110,6.404117647058824,117,1,6.486925287356322,Thriller,14,6.4992,Luis Ortega,1306,Lorenzo Ferro,1357,0,Argentina,5,6.716842105263158,7085,1,6.494793536804309,6.5
2012,110,6.419580419580419,126,2,6.708482438701127,Thriller,14,6.4992,Oliver Stone,1595,Taylor Kitsch,2081,0,Estados Unidos,26,6.506012378426171,16451,1,6.494793536804309,5.8
2004,100,6.620125786163522,135,2,6.708482438701127,Drama,7,6.638080216313655,Gavin O'Connor,697,Kurt Russell,1268,0,Estados Unidos,26,6.506012378426171,1691,1,6.494793536804309,6.2
2009,100,6.470779220779221,93,1,6.486925287356322,Comedia,6,6.479304635761589,Hitoshi Matsumoto,808,Hitoshi Matsumoto,856,1,Japón,42,6.77808988764045,1864,1,6.494793536804309,6.4
2013,110,6.417575757575758,125,2,6.708482438701127,Animación,1,6.707727272727273,Hayao Miyazaki,789, ,0,0,Japón,42,6.77808988764045,14859,1,6.494793536804309,7.2
2017,110,6.397093023255814,115,1,6.486925287356322,Comedia,6,6.479304635761589,Carlos Marqués-Marcet,298,Oona Chaplin,1699,0,España,25,6.403389830508475,1940,1,6.494793536804309,6.2
1993,90,6.778947368421053,140,2,6.708482438701127,Drama,7,6.638080216313655,Oliver Stone,1595,Hiep Thi Le,850,0,Estados Unidos,26,6.506012378426171,2732,1,6.494793536804309,6.3
1973,70,6.911904761904762,112,1,6.486925287356322,Drama,7,6.638080216313655,Sidney Lumet,1962,Sean Connery,1957,0,Reino Unido,60,6.503030303030303,1387,1,6.494793536804309,6.4
2016,110,6.420958083832336,107,1,6.486925287356322,Drama,7,6.638080216313655,David Leveaux,469,Jai Courtney,942,0,Reino Unido,60,6.503030303030303,1410,1,6.494793536804309,5.9
2011,110,6.457432432432433,110,1,6.486925287356322,Drama,7,6.638080216313655,Cédric Kahn,404,Guillaume Canet,792,0,Francia,29,6.605418719211823,1506,1,6.494793536804309,6.3
1991,90,6.6890625,113,1,6.486925287356322,Drama,7,6.638080216313655,Joel Coen,996,John Turturro,1105,0,Estados Unidos,26,6.506012378426171,25963,1,6.494793536804309,7.4
1987,80,6.59,106,1,6.486925287356322,Fantástico,8,6.429508196721312,Matthew Robbins,1415,Hume Cronyn,873,0,Estados Unidos,26,6.506012378426171,2969,1,6.494793536804309,6.0
1977,70,6.7785714285714285,119,1,6.486925287356322,Musical,11,6.579245283018868,John Badham,1001,John Travolta,1104,0,Estados Unidos,26,6.506012378426171,36606,1,6.494793536804309,6.4
1975,70,6.8694444444444445,129,2,6.708482438701127,Aventuras,2,6.480645161290322,John Huston,1023,Sean Connery,1957,0,Estados Unidos,26,6.506012378426171,29066,1,6.494793536804309,7.9
1993,90,6.778947368421053,116,1,6.486925287356322,Drama,7,6.638080216313655,Peter Bogdanovich,1671,River Phoenix,1846,0,Estados Unidos,26,6.506012378426171,1388,1,6.494793536804309,6.0
1979,70,6.892857142857143,92,1,6.486925287356322,Terror,13,6.301785714285715,David Cronenberg,454,Oliver Reed,1689,0,Canadá,15,6.518987341772152,4897,1,6.494793536804309,6.3
2017,110,6.397093023255814,103,1,6.486925287356322,Drama,7,6.638080216313655,Janus Metz Pedersen,910,Sverrir Gudnason,2056,0,Suecia,69,6.802702702702702,5268,1,6.494793536804309,6.4
2009,100,6.470779220779221,120,2,6.708482438701127,Drama,7,6.638080216313655,Scandar Copti,1904,Shahir Kabaha,1974,0,Israel,40,6.709999999999999,1640,1,6.494793536804309,6.6
2009,100,6.470779220779221,133,2,6.708482438701127,Acción,0,6.38955223880597,Takashi Miike,2028,Shun Oguri,1990,0,Japón,42,6.77808988764045,1122,1,6.494793536804309,6.2
2006,100,6.53855421686747,95,1,6.486925287356322,Comedia,6,6.479304635761589,Jonny Campbell,1073,Declan Donnelly,511,0,Reino Unido,60,6.503030303030303,1130,1,6.494793536804309,5.9
2015,110,6.403048780487804,93,1,6.486925287356322,Drama,7,6.638080216313655,Andrew Haigh,111,Charlotte Rampling,368,0,Reino Unido,60,6.503030303030303,5222,1,6.494793536804309,6.5
2012,110,6.419580419580419,90,1,6.486925287356322,Thriller,14,6.4992,Craig Zobel,396,Dreama Walker,552,0,Estados Unidos,26,6.506012378426171,2972,1,6.494793536804309,6.1
2005,100,6.506578947368421,96,1,6.486925287356322,Comedia,6,6.479304635761589,Mike Mills,1501,Lou Taylor Pucci,1359,0,Estados Unidos,26,6.506012378426171,2402,1,6.494793536804309,6.0
2016,110,6.420958083832336,100,1,6.486925287356322,Drama,7,6.638080216313655,Amat Escalante,91,Simone Bucio,2007,0,México,49,6.652631578947369,1377,1,6.494793536804309,6.1
2004,100,6.620125786163522,95,1,6.486925287356322,Acción,0,6.38955223880597,Stephen Chow,1985,Stephen Chow,2033,1,Hong Kong,33,6.557777777777778,15445,1,6.494793536804309,5.9
1998,90,6.607142857142857,111,1,6.486925287356322,Intriga,10,6.5185,Bryan Singer,282,Brad Renfro,276,0,Estados Unidos,26,6.506012378426171,6742,1,6.494793536804309,6.4
2006,100,6.53855421686747,119,1,6.486925287356322,Fantástico,8,6.429508196721312,Bong Joon-ho,252,Song Kang-ho,2017,0,Corea del Sur,19,6.7043478260869565,32573,1,6.494793536804309,6.0
1977,70,6.7785714285714285,119,1,6.486925287356322,Drama,7,6.638080216313655,Robert Altman,1798,Anton Glanzelius,160,0,Suecia,69,6.802702702702702,1926,1,6.494793536804309,7.1
2017,110,6.397093023255814,119,1,6.486925287356322,Aventuras,2,6.480645161290322,Klim Shipenko,1209,Vladimir Vdovichenkov,2213,0,Rusia,63,6.733333333333333,3712,1,6.494793536804309,6.6
1977,70,6.7785714285714285,121,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,George Lucas,707,Mark Hamill,1461,0,Estados Unidos,26,6.506012378426171,136807,4,7.670212765957447,7.9
2013,110,6.417575757575758,110,1,6.486925287356322,Animación,1,6.707727272727273,Toshiyuki Kubooka,2115, ,0,0,Japón,42,6.77808988764045,2728,1,6.494793536804309,7.2
1999,90,6.656880733944955,125,2,6.708482438701127,Drama,7,6.638080216313655,Scott Elliott,1907,Sigourney Weaver,1998,0,Estados Unidos,26,6.506012378426171,2159,1,6.494793536804309,6.0
1992,90,6.7942857142857145,130,2,6.708482438701127,Terror,13,6.301785714285715,Francis Ford Coppola,649,Gary Oldman,731,0,Estados Unidos,26,6.506012378426171,88468,3,7.1856,7.6
2006,100,6.53855421686747,110,1,6.486925287356322,Romance,12,6.470815450643777,Sarah Polley,1899,Julie Christie,1170,0,Canadá,15,6.518987341772152,3105,1,6.494793536804309,6.9
2006,100,6.53855421686747,107,1,6.486925287356322,Comedia,6,6.479304635761589,Tom DiCillo,2088,Steve Buscemi,2040,0,Estados Unidos,26,6.506012378426171,1698,1,6.494793536804309,6.1
1997,90,6.64367816091954,95,1,6.486925287356322,Comedia,6,6.479304635761589,Zhang Yimou,2205,Jiang Wen,1051,0,China,17,6.806976744186046,1059,1,6.494793536804309,6.1
2009,100,6.470779220779221,145,2,6.708482438701127,Drama,7,6.638080216313655,Michael Haneke,1450,Susanne Lothar,2053,0,Alemania,1,6.597499999999999,37589,1,6.494793536804309,7.2
2001,100,6.604464285714286,100,1,6.486925287356322,Drama,7,6.638080216313655,Gérard Jugnot,768,Gérard Jugnot,803,1,Francia,29,6.605418719211823,2927,1,6.494793536804309,6.6
2002,100,6.618110236220472,116,1,6.486925287356322,Drama,7,6.638080216313655,Chen Kaige,327,Tang Yun,2073,0,China,17,6.806976744186046,1050,1,6.494793536804309,7.1
2023,120,6.410526315789474,93,1,6.486925287356322,Terror,13,6.301785714285715,Chris McKay,340,Nicholas Hoult,1651,0,Estados Unidos,26,6.506012378426171,1711,1,6.494793536804309,5.9
2006,100,6.53855421686747,95,1,6.486925287356322,Drama,7,6.638080216313655,Murali K. Thalluri,1527,Teresa Palmer,2089,0,Australia,6,6.428846153846154,1248,1,6.494793536804309,6.1
2019,110,6.450292397660819,94,1,6.486925287356322,Drama,7,6.638080216313655,Jan Ole Gerster,902,Corinna Harfouch,436,0,Alemania,1,6.597499999999999,1118,1,6.494793536804309,6.2
2010,110,6.513669064748202,97,1,6.486925287356322,Comedia,6,6.479304635761589,Anna Boden,137,Keir Gilchrist,1213,0,Estados Unidos,26,6.506012378426171,10312,1,6.494793536804309,6.4
2001,100,6.604464285714286,124,2,6.708482438701127,Drama,7,6.638080216313655,Lasse Hallström,1232,Kevin Spacey,1232,0,Estados Unidos,26,6.506012378426171,6071,1,6.494793536804309,6.1
2014,110,6.441530054644809,104,1,6.486925287356322,Ciencia ficción,4,6.490526315789474,Bradley King,260,Danielle Panabaker,482,0,Estados Unidos,26,6.506012378426171,1540,1,6.494793536804309,5.9
2019,110,6.450292397660819,108,1,6.486925287356322,Comedia,6,6.479304635761589,Stephen Merchant,1994,Florence Pugh,688,0,Reino Unido,60,6.503030303030303,3166,1,6.494793536804309,6.1
2018,110,6.404117647058824,104,1,6.486925287356322,Aventuras,2,6.480645161290322,Marc Forster,1335,Ewan McGregor,657,0,Estados Unidos,26,6.506012378426171,3844,1,6.494793536804309,6.1
1978,70,6.7,100,1,6.486925287356322,Comedia,6,6.479304635761589,Warren Beatty,2155,Warren Beatty,2219,1,Estados Unidos,26,6.506012378426171,4261,1,6.494793536804309,6.1
1978,70,6.7,94,1,6.486925287356322,Drama,7,6.638080216313655,François Truffaut,664,Ben Whishaw,233,0,Reino Unido,60,6.503030303030303,1353,1,6.494793536804309,6.8
1982,80,6.766666666666667,134,2,6.708482438701127,Drama,7,6.638080216313655,Graeme Clifford,738,Jessica Lange,1045,0,Estados Unidos,26,6.506012378426171,1266,1,6.494793536804309,7.0
1989,80,6.618867924528302,123,2,6.708482438701127,Intriga,10,6.5185,Costa-Gavras,391,Jessica Lange,1045,0,Estados Unidos,26,6.506012378426171,7389,1,6.494793536804309,7.4
2002,100,6.618110236220472,129,2,6.708482438701127,Drama,7,6.638080216313655,John Lee Hancock,1028,Dennis Quaid,522,0,Estados Unidos,26,6.506012378426171,1906,1,6.494793536804309,6.0
2007,100,6.491463414634146,90,1,6.486925287356322,Romance,12,6.470815450643777,Wong Kar-Wai,2172,Norah Jones,1676,0,Hong Kong,33,6.557777777777778,24414,1,6.494793536804309,6.6
2006,100,6.53855421686747,101,1,6.486925287356322,Drama,7,6.638080216313655,Catherine Hardwicke,312,Alfredo Castro,80,0,Chile,16,6.54375,1000,1,6.494793536804309,6.1
2001,100,6.604464285714286,152,2,6.708482438701127,Fantástico,8,6.429508196721312,Chris Columbus,338,Daniel Radcliffe,480,0,Reino Unido,60,6.503030303030303,84644,3,7.1856,6.8
1994,90,6.673563218390805,124,2,6.708482438701127,Comedia,6,6.479304635761589,Tim Burton,2074,Johnny Depp,1107,0,Estados Unidos,26,6.506012378426171,45196,2,6.897883597883598,7.5
1984,80,6.583636363636364,110,1,6.486925287356322,Intriga,10,6.5185,Brian De Palma,264,Craig Wasson,443,0,Estados Unidos,26,6.506012378426171,6094,1,6.494793536804309,6.4
1978,70,6.7,99,1,6.486925287356322,Comedia,6,6.479304635761589,Blake Edwards,242,Csaba Czene,451,0,Hungría,34,6.752941176470588,2999,1,6.494793536804309,6.2
1986,80,6.752727272727272,110,1,6.486925287356322,Fantástico,8,6.429508196721312,Russell Mulcahy,1860,Christopher Lambert,401,0,Reino Unido,60,6.503030303030303,59145,2,6.897883597883598,6.8
1980,80,6.839393939393939,123,2,6.708482438701127,Drama,7,6.638080216313655,Robert Redford,1816,Donald Sutherland,544,0,Estados Unidos,26,6.506012378426171,9266,1,6.494793536804309,7.2
2014,110,6.441530054644809,94,1,6.486925287356322,Drama,7,6.638080216313655,Ben Safdie,206,Arielle Holmes,176,0,Estados Unidos,26,6.506012378426171,1142,1,6.494793536804309,6.5
2016,110,6.420958083832336,120,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,Hideaki Anno,800,Satomi Ishihara,1947,0,Japón,42,6.77808988764045,3793,1,6.494793536804309,5.9
2016,110,6.420958083832336,123,2,6.708482438701127,Thriller,14,6.4992,Paul Greengrass,1643,Matt Damon,1497,0,Estados Unidos,26,6.506012378426171,18055,1,6.494793536804309,5.9
1981,80,6.720754716981132,155,2,6.708482438701127,Drama,7,6.638080216313655,Milos Forman,1513,Howard E. Rollins Jr.,864,0,Estados Unidos,26,6.506012378426171,2518,1,6.494793536804309,7.0
2022,120,6.454545454545454,99,1,6.486925287356322,Drama,7,6.638080216313655,Romain Gavras,1844,Dali Benssalah,464,0,Francia,29,6.605418719211823,3219,1,6.494793536804309,6.4
2004,100,6.620125786163522,130,2,6.708482438701127,Intriga,10,6.5185,Jonathan Demme,1062,Denzel Washington,524,0,Estados Unidos,26,6.506012378426171,13520,1,6.494793536804309,6.0
1996,90,6.635365853658537,130,2,6.708482438701127,Drama,7,6.638080216313655,Billy Bob Thornton,237,Billy Bob Thornton,256,1,Estados Unidos,26,6.506012378426171,2448,1,6.494793536804309,7.2
2013,110,6.417575757575758,142,2,6.708482438701127,Comedia,6,6.479304635761589,Paolo Sorrentino,1623,Toni Servillo,2142,0,Italia,41,6.670769230769231,36876,1,6.494793536804309,7.5
1986,80,6.752727272727272,94,1,6.486925287356322,Musical,11,6.579245283018868,Frank Oz,659,Rick Moranis,1837,0,Estados Unidos,26,6.506012378426171,12720,1,6.494793536804309,6.7
2008,100,6.485135135135135,131,2,6.708482438701127,Drama,7,6.638080216313655,Yōjirō Takita,2198,Masahiro Motoki,1491,0,Japón,42,6.77808988764045,11322,1,6.494793536804309,7.6
2016,110,6.420958083832336,134,2,6.708482438701127,Thriller,14,6.4992,Oliver Stone,1595,Joseph Gordon-Levitt,1131,0,Estados Unidos,26,6.506012378426171,10635,1,6.494793536804309,6.4
