NOTA,NOTA_AÑO,NOTA_DURACION (min),NOTA_GENERO,NOTA_DIRECCION,NOTA_PROTAGONISTA,NOTA_PAIS,NOTA_VOTOS,AÑO_RANKING,DURACION_RANKING,GENERO_RANKING,DIRECCION_RANKING,PROTAGONISTA_RANKING,PAIS_RANKING,VOTOS_RANKING
6.7,6.75,6.47,6.63,6.7,6.56,6.4,6.35,6,1,8,3,2,2,2
6.4,6.42,6.42,6.47,6.4,6.4,6.66,6.4,1,1,6,2,2,4,2
6.1,6.6,6.53,6.63,6.52,6.5,6.48,6.1,4,1,8,3,2,3,1
6.0,6.5,6.47,6.28,6.0,6.0,6.78,5.87,2,1,3,0,0,4,0
6.1,6.58,6.4,6.28,6.1,6.48,6.48,6.1,3,1,3,1,2,3,1
6.0,6.7,6.47,6.28,6.15,6.53,6.48,6.0,5,1,3,1,2,3,0
6.4,6.53,6.56,6.63,7.08,6.8,6.81,6.4,2,2,8,5,3,4,2
6.1,6.67,6.42,6.46,6.25,6.23,6.49,6.1,5,1,6,1,1,3,1
7.2,6.57,6.55,6.47,6.95,7.33,6.48,7.2,3,2,6,5,5,3,5
6.3,6.78,6.55,6.51,6.3,6.3,6.48,6.3,6,2,6,2,1,3,1
5.8,6.78,6.41,6.47,6.74,6.84,6.4,5.8,6,1,6,4,4,2,0
5.8,6.5,6.64,6.63,5.8,6.15,6.48,5.8,2,2,8,0,1,3,0
6.9,6.45,6.61,6.63,6.55,6.9,6.4,6.9,1,2,8,3,4,2,4
6.3,6.44,6.51,6.69,6.3,6.7,6.6,6.3,1,1,9,2,3,3,1
5.9,6.45,6.51,6.47,5.9,6.21,6.48,5.9,1,1,6,0,1,3,0
7.1,6.42,6.64,6.51,7.09,6.88,6.66,7.1,1,2,6,5,4,4,4
6.0,6.56,6.63,6.47,6.0,6.6,6.68,6.48,3,2,6,0,3,4,2
7.9,6.61,7.26,6.63,6.83,6.48,6.48,7.9,4,6,8,4,2,3,7
7.5,6.69,7.13,6.63,7.22,6.98,7.01,7.5,5,5,8,6,4,6,6
6.6,6.42,6.57,6.63,6.6,6.6,6.71,6.6,1,2,8,3,3,4,2
7.6,6.75,6.62,6.46,6.72,6.85,6.49,7.6,6,2,6,4,4,3,6
6.5,6.75,6.63,6.63,6.3,6.2,6.4,6.32,6,2,8,2,1,2,1
5.9,6.4,6.58,6.63,5.9,6.49,6.43,5.9,0,2,8,0,2,2,0
6.2,6.61,6.62,6.46,6.2,6.39,6.48,6.2,4,2,6,1,2,3,1
7.0,6.91,6.41,6.4,6.7,7.0,6.65,7.0,8,1,5,3,4,4,4
7.0,6.75,6.47,6.42,6.54,7.0,6.48,7.0,6,1,5,3,4,3,4
6.0,6.8,6.47,6.51,6.0,6.11,6.52,6.25,7,1,6,0,1,3,1
6.6,6.42,6.43,6.63,6.4,7.15,6.6,7.0,1,1,8,2,5,3,4
6.3,6.4,6.41,6.47,6.4,6.5,6.49,6.3,0,1,6,2,2,3,1
7.1,6.5,7.14,6.63,6.85,7.1,6.71,7.1,2,5,8,4,5,4,4
7.3,6.61,6.55,6.47,7.05,6.77,6.49,7.3,4,2,6,5,3,3,5
6.3,6.45,6.62,6.63,6.3,6.3,6.6,6.15,1,2,8,2,1,3,1
7.2,6.7,6.41,6.47,7.03,6.77,6.6,6.55,5,1,6,5,3,3,2
6.8,6.4,6.48,6.63,6.8,6.8,6.42,6.4,0,1,8,4,3,2,2
7.2,6.7,6.51,6.63,7.15,7.2,6.6,7.2,5,1,8,5,5,3,5
6.2,6.34,6.47,6.63,6.63,6.4,6.78,6.13,0,1,8,3,2,4,1
6.7,6.7,6.61,6.63,6.7,6.5,6.49,6.6,5,2,8,3,2,3,2
6.0,6.45,6.58,6.36,6.25,6.05,6.48,5.9,1,2,5,1,0,3,0
6.0,6.61,6.48,6.47,5.95,6.51,6.48,6.0,4,1,6,0,2,3,0
6.1,6.5,6.4,6.4,6.1,6.1,6.49,6.33,2,1,5,1,1,3,1
5.8,6.58,6.65,6.46,6.14,6.45,6.48,5.8,3,2,6,1,2,3,0
6.8,6.46,6.47,6.63,6.8,6.8,6.48,6.4,1,1,8,4,3,3,2
6.7,6.45,6.43,6.63,6.7,6.7,6.54,6.5,1,1,8,3,3,3,2
6.4,6.49,6.63,6.28,6.83,6.4,6.48,6.4,2,2,3,4,2,3,2
6.2,6.58,6.65,6.63,6.4,6.2,6.48,6.2,3,2,8,2,1,3,1
6.5,6.6,6.41,6.63,6.47,6.7,6.72,6.3,4,1,8,2,3,4,1
7.7,6.91,6.47,6.63,7.03,7.15,6.6,7.7,8,1,8,5,5,3,7
6.4,6.62,6.41,6.51,6.89,6.28,6.48,6.75,4,1,6,4,1,3,3
6.9,6.4,6.61,6.63,6.7,6.88,6.69,6.9,0,2,8,3,4,4,4
6.7,6.7,6.48,6.28,6.42,6.7,6.48,6.7,5,1,3,2,3,3,3
7.0,6.72,6.41,6.63,6.9,7.37,6.66,7.0,5,1,8,4,6,4,4
6.3,6.65,6.41,6.51,6.78,6.07,6.48,6.4,4,1,6,4,1,3,2
6.8,6.53,6.63,6.47,6.8,6.62,6.4,6.8,2,2,6,4,3,2,3
7.2,6.75,6.41,6.63,7.35,7.2,6.72,7.2,6,1,8,6,5,4,5
6.4,6.45,6.56,6.47,6.6,6.4,6.6,6.4,1,2,6,3,2,3,2
6.6,6.49,6.54,6.47,6.28,6.51,6.48,6.45,2,1,6,2,2,3,2
6.8,6.42,7.01,6.47,6.44,6.45,6.48,6.8,1,4,6,2,2,3,3
6.9,6.87,6.43,6.51,6.45,6.6,6.48,6.9,8,1,6,2,3,3,4
6.8,6.4,6.48,6.47,6.35,6.47,6.48,6.8,0,1,6,2,2,3,3
6.6,6.45,6.56,6.47,6.45,6.75,6.72,6.6,1,2,6,2,3,4,2
6.4,6.91,6.57,6.63,6.89,6.73,6.49,6.4,8,2,8,4,3,3,2
7.4,6.44,6.55,6.63,7.1,7.4,6.6,7.4,1,2,8,5,6,3,5
6.2,6.65,6.43,6.63,6.28,6.28,6.48,6.4,4,1,8,2,1,3,2
6.3,6.8,6.55,6.47,6.36,6.5,6.48,6.3,7,2,6,2,2,3,1
6.6,6.42,6.41,6.47,6.84,6.6,6.49,6.6,1,1,6,4,3,3,2
6.4,6.6,6.56,6.63,6.68,6.55,6.48,6.4,4,2,8,3,2,3,2
6.2,6.58,6.51,6.63,6.2,6.2,6.48,6.32,3,1,8,1,1,3,1
7.2,6.42,6.6,6.63,6.74,7.2,6.46,7.2,1,2,8,4,5,3,5
6.6,6.7,6.41,6.63,6.98,6.6,6.48,6.6,5,1,8,5,3,3,2
6.7,6.46,6.48,6.63,6.7,6.6,6.66,6.75,1,1,8,3,3,4,3
6.4,6.44,6.4,6.47,6.4,6.4,6.43,6.4,1,1,6,2,2,2,2
5.9,6.46,6.43,6.63,6.53,6.38,6.49,5.9,1,1,8,3,2,3,0
7.3,6.57,6.56,6.63,6.87,6.57,6.48,7.3,3,2,8,4,2,3,5
6.8,6.42,6.41,6.63,6.8,7.05,6.8,7.0,1,1,8,4,4,4,4
7.4,6.8,6.53,6.47,7.03,7.4,6.6,7.1,7,1,6,5,6,3,4
6.6,6.46,6.54,6.47,6.52,6.45,6.4,6.6,1,1,6,3,2,2,2
6.3,6.56,6.41,6.51,6.48,6.36,6.6,6.3,3,1,6,2,2,3,1
6.0,6.72,6.56,6.63,6.0,6.3,6.4,6.5,5,2,8,0,1,2,2
6.7,6.7,6.63,6.28,6.75,6.52,6.6,6.23,5,2,3,4,2,3,1
5.8,6.46,6.48,6.36,5.8,6.25,6.6,5.8,1,1,5,0,1,3,0
6.4,6.7,6.55,6.36,6.34,6.7,6.48,6.45,5,2,5,2,3,3,2
7.0,6.87,6.41,6.63,6.48,6.5,6.4,7.0,8,1,8,2,2,2,4
6.3,6.49,6.41,6.47,6.4,6.3,6.66,6.3,2,1,6,2,1,4,1
8.0,6.61,6.69,6.69,7.51,6.7,6.78,8.0,4,2,9,7,3,4,8
5.8,6.61,6.42,6.69,5.8,6.7,6.48,5.8,4,1,9,0,3,3,0
7.4,6.59,6.43,6.46,6.87,6.67,6.48,7.4,3,1,6,4,3,3,5
6.7,6.65,6.69,6.63,6.43,6.7,6.6,6.7,4,2,8,2,3,3,3
6.8,6.69,6.43,6.63,6.81,6.8,7.01,6.8,5,1,8,4,3,6,3
7.4,6.8,6.43,6.28,6.5,7.07,6.48,7.4,7,1,3,3,4,3,5
6.5,6.42,6.41,6.63,6.5,6.5,6.35,6.72,1,1,8,3,2,2,3
6.4,6.44,6.47,6.63,6.4,6.68,6.6,6.2,1,1,8,2,3,3,1
6.2,6.4,6.4,6.63,6.15,6.2,6.48,6.15,0,1,8,1,1,3,1
6.2,6.45,6.51,6.63,6.2,6.2,6.6,6.05,1,1,8,1,1,3,0
7.3,6.62,6.42,6.63,6.83,7.2,6.68,6.37,4,1,8,4,5,4,2
6.3,6.42,6.68,6.46,6.68,6.33,6.48,6.3,1,2,6,3,2,3,1
6.5,6.5,6.51,6.58,6.43,6.48,6.43,6.5,2,1,7,2,2,2,2
6.2,6.56,6.57,6.47,6.43,6.69,6.43,6.2,3,2,6,2,3,2,1
6.5,6.53,6.61,6.47,6.3,6.4,6.48,6.75,2,2,6,2,2,3,3
5.9,6.42,6.55,6.63,6.33,5.9,6.4,6.35,1,2,8,2,0,2,2
5.8,6.44,6.43,6.47,5.8,6.4,6.6,5.8,1,1,6,0,2,3,0
6.3,6.42,6.41,6.63,6.22,6.3,6.4,6.35,1,1,8,1,1,2,2
6.6,6.49,6.47,6.63,6.6,6.46,6.6,6.4,2,1,8,3,2,3,2
6.1,6.42,6.47,6.63,6.25,6.1,6.65,6.5,1,1,8,1,1,4,2
6.4,6.61,6.7,6.63,6.25,6.52,6.6,6.4,4,2,8,1,2,3,2
6.3,6.45,6.47,6.47,6.78,6.48,6.49,6.3,1,1,6,4,2,3,1
6.1,6.4,6.57,6.63,6.48,6.4,6.49,6.1,0,2,8,2,2,3,1
6.6,6.42,6.6,6.63,6.63,6.6,6.48,6.6,1,2,8,3,3,3,2
6.5,6.61,6.61,6.63,6.3,6.5,6.98,6.7,4,2,8,2,2,5,3
6.7,6.4,6.43,6.63,6.5,6.7,6.6,6.4,0,1,8,3,3,3,2
6.9,6.62,6.62,6.36,6.24,6.73,6.48,6.9,4,2,5,1,3,3,4
6.9,6.42,6.65,6.63,6.9,6.9,6.78,6.45,1,2,8,4,4,4,2
5.9,6.4,6.31,6.63,6.34,6.34,6.48,5.9,0,0,8,2,2,3,0
6.6,6.71,6.55,6.46,6.82,6.6,6.49,6.6,5,2,6,4,3,3,2
6.3,6.99,6.41,6.47,6.26,6.3,6.4,6.3,9,1,6,2,1,2,1
5.9,6.66,6.43,6.28,6.1,6.65,6.48,6.33,4,1,3,1,3,3,1
5.9,6.49,6.53,6.28,5.85,5.9,6.48,5.9,2,1,3,0,0,3,0
6.4,6.4,6.6,6.63,6.68,6.4,6.49,6.4,0,2,8,3,2,3,2
6.3,6.49,6.69,6.63,6.38,6.3,6.4,6.3,2,2,8,2,1,2,1
5.8,6.4,6.56,6.47,5.97,6.52,6.4,5.8,0,2,6,0,2,2,0
5.9,6.61,6.48,6.51,6.27,6.38,6.48,5.9,4,1,6,2,2,3,0
5.9,6.49,6.4,6.63,5.9,6.6,6.48,5.9,2,1,8,0,3,3,0
5.9,6.61,6.43,6.47,6.62,6.43,6.48,5.9,4,1,6,3,2,3,0
6.7,6.4,7.26,6.63,7.35,6.7,6.6,6.7,0,6,8,6,3,3,3
6.6,6.45,6.63,6.47,6.55,6.59,6.48,6.6,1,2,6,3,3,3,2
6.2,6.49,6.55,6.36,6.25,6.54,6.48,6.2,2,2,5,1,2,3,1
5.9,6.59,6.41,6.51,6.62,6.07,6.48,6.05,3,1,6,3,1,3,0
6.3,6.65,6.43,6.63,6.3,6.25,6.49,6.3,4,1,8,2,1,3,1
6.9,6.53,6.5,6.63,6.9,6.45,6.6,6.6,2,1,8,4,2,3,2
6.3,6.4,6.61,6.47,6.38,6.3,6.48,6.3,0,2,6,2,1,3,1
6.0,6.56,6.53,6.63,6.0,6.0,6.4,6.07,3,1,8,0,0,2,1
6.7,6.5,6.5,6.47,6.45,6.7,6.72,6.6,2,1,6,2,3,4,2
6.6,6.75,6.85,6.51,6.81,6.54,6.48,6.6,6,3,6,4,2,3,2
7.0,6.8,6.42,6.63,6.67,7.33,6.48,7.0,7,1,8,3,5,3,4
7.0,6.44,6.63,6.63,7.0,6.62,6.49,7.0,1,2,8,5,3,3,4
6.1,6.4,6.4,6.63,6.1,6.1,6.73,6.1,0,1,8,1,1,4,1
6.5,6.6,6.6,6.47,6.83,6.48,6.48,6.5,4,2,6,4,2,3,2
6.0,6.45,6.51,6.63,6.25,6.1,6.34,6.0,1,1,8,1,1,2,0
6.7,6.75,6.51,6.57,6.22,6.7,6.48,6.35,6,1,7,1,3,3,2
7.0,6.61,6.58,6.63,6.89,6.45,6.48,7.0,4,2,8,4,2,3,4
6.4,6.49,6.47,6.63,6.4,6.51,6.4,6.75,2,1,8,2,2,2,3
6.0,6.59,6.42,6.69,6.0,6.7,6.48,6.45,3,1,9,0,3,3,2
6.5,6.42,6.53,6.63,6.93,6.55,6.48,6.53,1,1,8,4,2,3,2
6.8,6.8,6.6,6.51,7.15,6.45,6.48,6.8,7,2,6,5,2,3,3
6.6,6.61,6.55,6.51,6.55,6.6,6.48,6.3,4,2,6,3,3,3,1
6.6,6.72,6.56,6.51,6.89,6.59,6.48,6.4,5,2,6,4,3,3,2
7.3,6.45,6.9,6.63,6.8,6.88,6.4,7.3,1,4,8,4,4,2,5
8.0,6.66,6.48,6.69,7.26,6.7,6.78,8.0,4,1,9,6,3,4,8
7.3,6.71,6.61,6.47,6.78,6.84,6.4,7.3,5,2,6,4,4,2,5
7.1,6.58,6.6,6.63,7.1,7.1,6.68,6.5,3,2,8,5,5,4,2
7.5,6.75,6.6,6.63,7.12,7.38,6.6,6.7,6,2,8,5,6,3,3
7.1,6.99,6.5,6.58,6.7,6.98,6.48,7.1,9,1,7,3,4,3,4
6.2,6.7,6.5,6.47,6.36,6.2,6.75,6.2,5,1,6,2,1,4,1
5.8,6.8,6.62,6.58,5.9,6.37,6.48,6.3,7,2,7,0,2,3,1
6.7,6.58,6.47,6.46,6.38,6.55,6.48,6.85,3,1,6,2,2,3,3
6.7,6.56,6.41,6.63,6.58,6.45,6.66,6.35,3,1,8,3,2,4,2
6.0,6.6,6.43,6.51,6.07,6.62,6.48,6.0,4,1,6,1,3,3,0
6.2,6.4,6.65,6.63,6.2,6.52,6.48,7.0,0,2,8,1,2,3,4
6.0,6.45,6.41,6.63,6.86,6.32,6.6,6.12,1,1,8,4,2,3,1
7.1,6.44,6.56,6.63,7.1,7.1,6.48,6.55,1,2,8,5,5,3,2
6.2,6.4,6.63,6.63,6.2,6.44,6.48,6.2,0,2,8,1,2,3,1
6.5,6.49,6.57,6.63,6.5,6.22,6.52,6.5,2,2,8,3,1,3,2
6.0,6.89,6.66,6.63,6.0,6.5,6.4,6.0,8,2,8,0,2,2,0
6.1,6.45,6.47,6.63,6.1,6.18,6.4,5.95,1,1,8,1,1,2,0
7.4,6.42,7.26,6.47,7.0,7.4,6.6,7.4,1,6,6,5,6,3,5
7.9,6.89,6.48,6.47,7.15,7.02,6.49,7.9,8,1,6,5,4,3,7
7.3,6.56,6.66,6.51,7.21,6.53,6.48,7.3,3,2,6,6,2,3,5
5.8,6.42,6.43,6.63,5.9,6.43,6.48,6.45,1,1,8,0,2,3,2
7.1,6.42,6.63,6.46,6.89,7.1,6.48,7.1,1,2,6,4,5,3,4
7.6,6.78,6.47,6.47,7.24,7.6,6.86,7.6,6,1,6,6,6,5,6
8.0,6.53,6.7,6.63,7.35,8.0,6.6,8.0,2,2,8,6,8,3,8
6.8,6.58,6.55,6.63,6.23,6.8,6.6,6.8,3,2,8,1,3,3,3
5.8,6.49,6.42,6.63,5.8,5.8,6.4,6.27,2,1,8,0,0,2,1
6.2,6.53,6.6,6.63,6.6,6.2,6.48,6.2,2,2,8,3,1,3,1
7.1,6.49,6.76,6.63,7.1,6.58,6.6,7.1,2,3,8,5,3,3,4
6.1,6.45,6.43,6.63,6.57,6.1,6.48,6.1,1,1,8,3,1,3,1
6.4,6.34,6.41,6.63,6.4,6.3,6.4,6.4,0,1,8,2,1,2,2
7.3,6.6,7.0,6.47,7.21,7.3,7.3,7.3,4,4,6,6,5,7,5
7.1,6.45,6.74,6.63,7.1,7.1,6.95,7.1,1,3,8,5,5,5,4
6.6,6.56,6.55,6.63,6.4,6.38,6.4,6.6,3,2,8,2,2,2,2
6.1,6.34,6.51,6.63,6.1,6.63,6.66,6.3,0,1,8,1,3,4,1
6.2,6.6,6.41,6.63,6.3,6.1,6.4,6.2,4,1,8,2,1,2,1
6.2,6.42,6.56,6.46,6.2,6.07,6.48,6.2,1,2,6,1,1,3,1
6.5,6.44,6.55,6.63,6.25,6.2,6.48,6.5,1,2,8,1,1,3,2
7.0,6.5,6.6,6.63,6.41,6.88,6.4,7.0,2,2,8,2,4,2,4
5.8,6.49,6.42,6.63,5.8,6.55,6.48,5.8,2,1,8,0,2,3,0
7.2,6.58,6.58,6.63,6.8,7.25,6.6,7.2,3,2,8,4,5,3,5
7.1,6.62,6.66,6.63,6.94,7.6,6.6,6.8,4,2,8,4,6,3,3
5.9,6.4,6.64,6.47,5.9,5.9,6.7,5.9,0,2,6,0,0,4,0
6.3,6.45,6.62,6.63,6.22,6.3,6.4,6.3,1,2,8,1,1,2,1
6.4,6.65,6.43,6.63,6.25,6.4,6.68,6.4,4,1,8,1,2,4,2
5.9,6.4,6.51,6.28,6.16,5.9,6.48,5.9,0,1,3,1,0,3,0
6.8,6.65,6.47,6.63,6.75,6.41,6.6,6.67,4,1,8,4,2,3,3
5.8,6.42,6.42,6.47,5.8,6.46,6.48,6.83,1,1,6,0,2,3,3
7.2,6.46,6.6,6.63,7.02,7.0,6.4,7.2,1,2,8,5,4,2,5
6.4,6.49,6.31,6.47,6.4,6.14,6.65,6.6,2,0,6,2,1,4,2
6.7,6.57,6.41,6.63,6.7,6.7,6.48,6.7,3,1,8,3,3,3,3
6.6,6.77,6.55,6.51,6.54,6.44,6.48,6.6,6,2,6,3,2,3,2
6.1,6.4,6.6,6.63,6.74,6.22,6.48,6.3,0,2,8,4,1,3,1
5.8,6.42,6.55,6.47,5.8,6.32,6.49,5.8,1,2,6,0,2,3,0
6.3,6.69,6.51,6.47,6.3,6.32,6.48,6.3,5,1,6,2,2,3,1
6.3,6.45,6.57,6.63,6.08,6.42,6.6,6.3,1,2,8,1,2,3,1
6.3,6.57,6.64,6.36,6.14,6.66,6.48,6.3,3,2,5,1,3,3,1
5.9,6.4,6.5,6.51,5.9,5.9,6.6,6.7,0,1,6,0,0,3,3
5.9,6.42,6.43,6.47,6.12,6.25,6.48,5.9,1,1,6,1,1,3,0
7.5,6.58,6.68,6.63,6.82,6.55,6.48,7.5,3,2,8,4,2,3,6
6.4,6.75,6.41,6.51,6.75,6.2,6.43,6.4,6,1,6,4,1,2,2
6.3,6.6,6.51,6.63,6.3,6.4,6.49,6.3,4,1,8,2,2,3,1
6.4,6.61,6.55,6.51,6.53,6.4,6.49,6.4,4,2,6,3,2,3,2
7.0,6.66,7.05,6.63,7.06,6.56,6.48,7.0,4,4,8,5,2,3,4
7.1,6.87,6.76,6.63,6.98,7.2,6.56,6.83,8,3,8,5,5,3,3
6.8,6.7,6.61,6.47,6.82,6.13,6.48,6.8,5,2,6,4,1,3,3
6.6,6.4,6.51,6.47,6.8,6.33,6.48,6.6,0,1,6,4,2,3,2
6.7,6.71,6.6,6.46,6.5,6.38,6.48,6.7,5,2,6,3,2,3,3
7.2,6.91,6.43,6.47,7.2,7.2,6.78,7.2,8,1,6,6,5,4,5
7.1,6.61,6.41,6.63,6.84,7.1,6.49,7.1,4,1,8,4,5,3,4
6.0,6.6,6.51,6.47,6.93,6.48,6.48,6.0,4,1,6,4,2,3,0
6.1,6.42,6.41,6.4,6.1,6.07,6.42,6.1,1,1,5,1,1,2,1
7.4,6.61,6.41,6.63,7.2,7.35,6.66,7.4,4,1,8,6,5,4,5
7.1,6.4,6.47,6.68,7.1,7.45,6.48,7.1,0,1,9,5,6,3,4
6.6,6.4,6.58,6.42,6.68,6.34,7.01,6.6,0,2,5,3,2,6,2
6.5,6.57,6.65,6.51,6.5,6.5,6.43,6.5,3,2,6,3,2,2,2
5.9,6.4,6.48,6.47,6.35,6.2,6.48,5.9,0,1,6,2,1,3,0
6.9,6.6,6.68,6.63,6.78,6.38,6.6,6.9,4,2,8,4,2,3,4
6.6,6.4,6.69,6.63,6.6,6.75,6.81,6.6,0,2,8,3,3,4,2
6.7,6.49,6.41,6.47,6.7,6.77,6.48,6.7,2,1,6,3,3,3,3
6.6,6.49,6.65,6.63,6.18,6.47,6.4,6.6,2,2,8,1,2,2,2
6.8,6.7,6.47,6.36,6.6,6.8,6.6,6.8,5,1,5,3,3,3,3
6.0,6.57,6.53,6.47,6.25,6.2,6.48,6.0,3,1,6,1,1,3,0
7.5,6.99,6.6,6.63,7.14,7.5,7.23,7.5,9,2,8,5,6,7,6
7.6,6.66,6.6,6.63,6.48,6.4,6.49,7.6,4,2,8,2,2,3,6
6.0,6.67,6.51,6.36,6.03,6.0,6.48,6.0,5,1,5,1,0,3,0
7.6,6.99,6.47,6.46,6.81,6.66,6.48,7.6,9,1,6,4,3,3,6
5.9,6.44,6.4,6.69,5.9,6.7,6.48,5.9,1,1,9,0,3,3,0
6.7,6.61,6.41,6.47,6.7,6.4,6.43,6.7,4,1,6,3,2,2,3
6.7,6.46,6.47,6.69,6.83,6.48,6.48,6.7,1,1,9,4,2,3,3
6.6,6.66,6.56,6.4,6.69,6.6,6.49,6.6,4,2,5,3,3,3,2
7.1,6.57,6.55,6.63,6.37,6.83,6.4,7.1,3,2,8,2,3,2,4
6.7,6.49,6.47,6.57,6.4,6.57,6.6,6.43,2,1,7,2,2,3,2
6.1,6.67,6.47,6.63,6.41,6.7,6.78,6.48,5,1,8,2,3,4,2
6.9,6.61,6.81,6.63,7.21,7.0,6.48,6.9,4,3,8,6,4,3,4
6.0,6.49,6.41,6.47,6.0,6.35,6.6,6.15,2,1,6,0,2,3,1
6.1,6.53,6.42,6.47,6.1,6.1,6.35,6.6,2,1,6,1,1,2,2
6.1,6.56,6.41,6.47,6.25,6.32,6.48,6.1,3,1,6,1,2,3,1
7.0,6.6,6.47,6.63,6.8,6.5,6.66,7.0,4,1,8,4,2,4,4
5.9,6.62,6.5,6.57,6.37,6.2,6.4,6.55,4,1,7,2,1,2,2
6.8,6.34,6.61,6.47,6.8,6.8,6.6,6.8,0,2,6,4,3,3,3
5.8,6.5,6.76,6.4,6.2,5.8,6.48,5.8,2,3,5,1,0,3,0
5.9,6.44,6.43,6.4,5.85,6.1,6.48,5.9,1,1,5,0,1,3,0
5.9,6.58,6.62,6.46,6.3,6.38,6.49,5.9,3,2,6,2,2,3,0
5.9,6.4,6.47,6.63,5.9,5.9,6.4,5.9,0,1,8,0,0,2,0
7.3,6.62,6.64,6.51,6.54,6.6,6.48,7.3,4,2,6,3,3,3,5
6.0,6.75,6.58,6.28,6.03,6.64,6.48,6.05,6,2,3,1,3,3,0
6.4,6.4,6.41,6.63,6.58,6.42,6.49,6.73,0,1,8,3,2,3,3
6.8,6.65,6.56,6.63,6.8,6.8,6.6,6.85,4,2,8,4,3,3,3
7.1,6.46,6.81,6.68,7.08,6.7,6.81,7.1,1,3,9,5,3,4,4
5.8,6.42,6.62,6.63,5.8,6.18,6.4,5.8,1,2,8,0,1,2,0
6.4,6.4,6.43,6.63,6.4,6.4,6.6,6.35,0,1,8,2,2,3,2
6.1,6.44,6.47,6.63,6.2,6.5,6.49,6.1,1,1,8,1,2,3,1
7.3,6.58,6.61,6.63,6.8,7.3,6.76,7.3,3,2,8,4,5,4,5
7.2,6.58,6.56,6.63,6.82,6.5,6.48,7.2,3,2,8,4,2,3,5
6.3,6.56,6.55,6.63,6.38,6.35,6.4,6.3,3,2,8,2,2,2,1
6.4,6.44,6.41,6.63,6.41,6.41,6.6,6.4,1,1,8,2,2,3,2
6.8,6.61,6.47,6.63,6.8,7.04,6.4,6.48,4,1,8,4,4,2,2
7.0,6.42,6.62,6.63,6.53,7.0,6.6,7.0,1,2,8,3,4,3,4
6.5,6.42,6.47,6.63,6.5,6.4,6.6,6.5,1,1,8,3,2,3,2
7.4,6.56,6.5,6.47,6.75,7.4,6.52,7.4,3,1,6,4,6,3,5
6.1,6.4,6.41,6.47,6.1,6.1,6.6,6.1,0,1,6,1,1,3,1
6.2,6.8,6.41,6.63,6.2,6.2,6.49,6.4,7,1,8,1,1,3,2
6.8,6.42,6.64,6.47,6.87,6.8,6.4,6.8,1,2,6,4,3,2,3
6.9,6.6,6.53,6.63,7.2,6.9,6.66,6.9,4,1,8,6,4,4,4
6.1,6.91,6.47,6.47,6.1,6.1,6.6,6.5,8,1,6,1,1,3,2
7.1,6.5,6.51,6.47,7.05,6.6,6.78,6.2,2,1,6,5,3,4,1
5.9,6.53,6.48,6.47,6.0,6.1,6.42,6.7,2,1,6,0,1,2,3
7.5,6.78,7.4,6.63,6.87,7.5,6.8,6.7,6,6,8,4,6,4,3
6.7,6.87,6.64,6.63,6.47,6.7,6.66,6.7,8,2,8,2,3,4,3
6.6,6.67,6.69,6.46,6.7,6.6,6.48,6.8,5,2,6,3,3,3,3
6.7,6.58,6.42,6.63,6.7,6.7,6.48,6.85,3,1,8,3,3,3,3
6.2,6.5,6.62,6.47,6.17,6.43,6.6,6.35,2,2,6,1,2,3,2
6.7,6.45,6.68,6.63,6.7,6.7,6.49,6.7,1,2,8,3,3,3,3
6.9,6.46,6.41,6.63,6.85,6.68,6.6,7.0,1,1,8,4,3,3,4
6.2,6.34,6.47,6.63,6.55,6.2,6.4,6.2,0,1,8,3,1,2,1
7.2,6.57,6.48,6.63,7.15,7.2,6.6,7.0,3,1,8,5,5,3,4
7.0,6.61,6.62,6.63,6.53,6.39,6.48,7.0,4,2,8,3,2,3,4
6.1,6.53,6.47,6.63,6.1,6.58,6.6,6.1,2,1,8,1,3,3,1
6.1,6.58,6.55,6.47,6.1,6.1,6.48,6.1,3,2,6,1,1,3,1
6.8,6.42,6.43,6.63,6.35,6.73,6.48,6.8,1,1,8,2,3,3,3
7.7,6.6,6.43,6.63,7.1,7.7,7.19,7.7,4,1,8,5,7,7,7
7.1,6.42,6.55,6.63,7.1,6.65,6.48,7.1,1,2,8,5,3,3,4
7.2,6.42,6.4,6.63,6.68,6.82,6.48,7.2,1,1,8,3,3,3,5
7.2,6.45,6.76,6.42,6.92,7.5,6.68,7.2,1,3,5,4,6,4,5
6.7,6.61,6.43,6.63,6.34,6.5,6.48,6.7,4,1,8,2,2,3,3
7.4,6.42,7.1,6.63,6.69,7.13,6.52,7.4,1,5,8,3,5,3,5
6.8,6.6,6.47,6.47,6.65,6.51,6.49,6.8,4,1,6,3,2,3,3
6.5,6.62,6.41,6.51,6.3,6.5,6.48,6.5,4,1,6,2,2,3,2
7.2,6.6,6.76,6.68,7.2,7.2,6.7,7.2,4,3,9,6,5,4,5
6.0,6.42,6.61,6.63,6.45,6.16,6.6,6.55,1,2,8,2,1,3,2
7.2,6.4,6.62,6.63,6.75,7.2,6.66,7.2,0,2,8,4,5,4,5
7.1,6.45,6.84,6.63,6.79,7.1,6.48,7.1,1,3,8,4,5,3,4
5.8,6.4,6.57,6.47,5.8,6.25,6.66,5.8,0,2,6,0,1,4,0
6.2,6.65,6.62,6.36,6.44,6.27,6.48,6.2,4,2,5,2,1,3,1
